longitude,latitude,population,median_income,median_house_value
-118.31,33.78,2411,3.5804,383800
-118.32,33.79,3240,3.6797,271100
-118.34,33.78,4168,8.1782,500001
-118.36,33.79,2071,8.3609,500001
-118.37,33.79,654,8.2064,500001
-118.36,33.8,1042,6.9742,500001
-118.36,33.8,966,10.1241,500001
-118.38,33.8,1433,8.0838,500001
-118.45,33.8,1490,11.9993,500001
-118.39,33.79,1582,10.898,500001
-118.4,33.78,1653,12.9758,500001
-118.44,33.79,635,11.6648,500001
-118.41,33.77,2808,10.06,500001
-118.46,33.77,1101,10.5536,500001
-118.42,33.78,802,8.0957,500001
-118.37,33.77,2540,10.1447,500001
-118.38,33.77,4649,9.821,500001
-118.38,33.77,4713,6.3064,418300
-118.38,33.79,4474,7.7042,500001
-118.4,33.78,2357,8.5421,500001
-118.42,33.75,6897,8.2831,500001
-118.34,33.76,1871,15.0001,500001
-118.35,33.74,3392,10.0973,500001
-118.38,33.75,3176,7.6986,500001
-118.39,33.71,475,7.5594,500001
-118.41,33.75,128,9.8091,500001
-118.31,33.77,2757,6.6447,416800
-118.31,33.76,1873,6.5704,414700
-118.31,33.75,1303,4.6042,357300
-118.31,33.75,1031,6.287,396400
-118.33,33.77,1534,9.8214,500001
-118.32,33.75,1048,9.267,500001
-118.32,33.75,366,11.6677,500001
-118.32,33.74,2248,10.1357,500001
-118.32,33.77,259,6.887,500001
-118.34,34.09,998,2.4432,200000
-118.35,34.09,1108,1.6081,288900
-118.35,34.09,1526,3.0349,266700
-118.35,34.09,1334,2.5444,236100
-118.36,34.09,1594,1.7558,312500
-118.36,34.09,773,2.6,313600
-118.36,34.09,1845,2.0205,243800
-118.36,34.09,1365,2.0702,283300
-118.36,34.1,2913,2.875,300000
-118.36,34.09,874,2.5812,200000
-118.36,34.09,526,2.6136,383300
-118.37,34.09,547,3.2159,383300
-118.37,34.09,1690,3.0156,300000
-118.37,34.09,1347,4.0651,500001
-118.37,34.09,2559,3.2818,225000
-118.37,34.09,1766,3.1517,341700
-118.37,34.09,257,5.5224,400000
-118.37,34.08,1847,2.6713,312500
-118.38,34.08,652,2.945,431400
-118.38,34.08,1910,2.8889,335300
-118.39,34.08,444,3.5114,430800
-118.38,34.08,370,3.9375,450000
-118.38,34.09,3148,3.5659,281300
-118.38,34.09,1799,2.5784,272900
-118.39,34.09,1634,3.6207,362500
-118.39,34.09,785,4.4167,425000
-118.39,34.08,349,3.067,375000
-118.4,34.1,1351,15.0001,500001
-118.4,34.09,857,15.0001,500001
-118.39,34.08,1407,15.0001,500001
-118.4,34.08,1266,15.0001,500001
-118.41,34.09,809,15.0001,500001
-118.42,34.09,1024,15.0001,500001
-118.42,34.08,770,15.0001,500001
-118.41,34.07,1163,15.0001,500001
-118.41,34.07,408,15.0001,500001
-118.38,34.07,1235,4.4896,500001
-118.39,34.07,2243,4.2386,500001
-118.39,34.07,1153,5.7762,500001
-118.39,34.08,2665,3.8088,500001
-118.4,34.07,850,2.9107,500001
-118.37,34.06,690,3.3438,500001
-118.38,34.06,690,6.2344,500001
-118.39,34.06,503,8.0095,500001
-118.38,34.06,578,7.6771,500001
-118.39,34.06,873,3.8158,500001
-118.39,34.06,1291,5.3316,500001
-118.39,34.06,1649,3.3295,500001
-118.4,34.06,1725,4.1455,500001
-118.4,34.06,1438,3.6964,500001
-118.4,34.06,646,8.2961,500001
-118.4,34.06,748,6.6343,500001
-118.41,34.06,1015,4.1411,500001
-118.41,34.06,1830,5.5321,500001
-118.41,34.07,1076,3.9904,500001
-118.45,34.06,1154,9.337,500001
-118.49,34.05,810,13.8556,500001
-118.49,34.04,964,13.3036,500001
-118.49,34.04,859,8.0257,500001
-118.5,34.04,1143,15.0001,500001
-118.5,34.04,769,8.3839,500001
-118.49,34.04,1532,4.8125,500001
-118.49,34.03,1487,4.1827,435100
-118.51,34.04,483,11.7045,500001
-118.5,34.03,547,7.8705,500001
-118.5,34.03,671,7.7572,500001
-118.5,34.03,851,6.48,500001
-118.51,34.03,1468,3.8571,500001
-118.52,34.02,2713,5.0867,500001
-118.49,34.03,1985,4.252,436700
-118.5,34.03,2767,3.6451,383300
-118.5,34.02,2313,3.3266,483300
-118.5,34.02,1492,2.775,291700
-118.5,34.02,1334,2.9934,350000
-118.52,34.01,1014,3.1433,500001
-118.49,34.03,1456,4.5208,442100
-118.49,34.03,1208,3.6769,450000
-118.49,34.02,1945,4.1365,470800
-118.48,34.03,1143,2.8981,353600
-118.49,34.02,1548,2.9125,475000
-118.49,34.02,1238,3.1563,330000
-118.48,34.04,724,8.9616,500001
-118.48,34.04,1435,4.3158,500001
-118.48,34.04,610,3.9659,500001
-118.48,34.04,979,3.6667,500001
-118.47,34.04,1310,4.516,350000
-118.47,34.03,1323,3.3889,347900
-118.48,34.03,1074,3.5076,381800
-118.47,34.03,1523,3.7381,290600
-118.47,34.03,1303,3.5987,340500
-118.48,34.03,414,1.3333,310000
-118.48,34.02,1106,2.5261,375000
-118.48,34.02,1019,2.7072,375000
-118.49,34.02,1026,3.1635,366700
-118.46,34.03,1042,2.75,327300
-118.46,34.03,886,3.125,325000
-118.46,34.03,317,2.2794,337500
-118.46,34.02,1953,2.6639,233300
-118.47,34.02,1759,2.3382,297500
-118.48,34.02,150,2.625,250000
-118.47,34.02,2223,2.0745,332500
-118.48,34.02,1425,2.2917,330800
-118.48,34.02,983,2.7019,293800
-118.49,34.02,716,1.5132,450000
-118.49,34.01,333,1.9722,500001
-118.51,34,679,2.3098,500001
-118.48,34.01,1410,4.0893,381500
-118.48,34,1058,3.2061,370000
-118.48,34.01,1561,3.4852,425000
-118.49,34,1463,3.0369,500001
-118.48,34.01,719,4.4,353800
-118.47,34,668,4.2813,384400
-118.47,34,574,3.1304,340500
-118.48,34,1749,3.9722,450000
-118.48,34,741,3.6121,500000
-118.48,34,521,2.6736,500001
-118.5,33.99,1268,3.2609,500001
-118.47,34.02,986,2.7254,444400
-118.47,34.01,1019,4.793,470800
-118.47,34.01,1047,4.4211,462900
-118.48,34.01,1023,3.755,398300
-118.47,34.01,482,2.5417,418200
-118.46,34.01,664,4,500001
-118.46,34.01,688,6.8901,500001
-118.47,34.01,958,6.1014,480100
-118.47,34.01,393,2.9167,461100
-118.47,34.01,837,3.7727,413000
-118.45,34.02,1212,3.4583,421900
-118.45,34.02,565,6.3521,493400
-118.46,34.02,1690,3.0476,456200
-118.46,34.02,1225,6.0436,473000
-118.46,34.02,1569,5.2571,405400
-118.37,34.03,138,2.125,196400
-118.38,34.03,1295,3.9537,266400
-118.38,34.02,1343,3.9615,268600
-118.39,34.02,1312,3.5909,279400
-118.39,34.02,1042,3.4375,314500
-118.38,34.01,3922,4.7612,304100
-118.39,34.01,543,2.3571,340600
-118.39,34.02,1091,4.1296,322900
-118.39,34.01,2101,3.9688,355100
-118.4,34.01,618,5.4035,356300
-118.4,34.02,371,4.6932,332800
-118.39,34,826,5.2035,485700
-118.39,33.99,1030,6.603,369200
-118.39,33.99,402,5.1322,314900
-118.39,34,1104,4.056,339100
-118.4,34,872,4.85,329400
-118.4,34,751,5.444,336000
-118.4,33.99,704,5.9632,328100
-118.4,33.99,591,5.4663,326700
-118.4,34,1012,4.6687,344300
-118.4,34.01,693,5.7405,351600
-118.41,34.01,961,4.5982,333500
-118.41,34,689,5.5284,331000
-118.41,34.01,1218,5.3683,500001
-118.41,34.01,1290,4.7031,302500
-118.41,34.01,2475,2.8797,285300
-118.42,34.01,997,2.9213,305000
-118.41,34,268,2.55,271400
-118.42,34,883,5.0357,329800
-118.41,34,69,3.9643,275000
-118.42,34,734,3.2708,325000
-118.43,34,1008,3.7614,314300
-118.43,33.99,1190,3.8021,323000
-118.44,33.99,156,5.9641,275000
-118.44,33.98,7431,5.3359,500001
-118.38,33.99,5127,4.6277,228300
-118.37,33.99,1400,8.6718,439100
-118.36,33.99,1449,5.3194,313700
-118.37,33.99,1305,5.1695,397000
-118.38,33.98,2519,6.8112,500001
-118.35,34,740,6.431,492500
-118.35,34,1389,5.3462,270400
-118.35,33.99,1115,5.0514,269100
-118.36,33.99,1145,4.1375,287100
-118.36,33.99,909,4.6406,268900
-118.35,33.99,679,3.2021,222100
-118.34,34,1183,5.0407,314900
-118.34,34,1108,5.8993,313300
-118.33,34,486,4.2917,247600
-118.34,34,1018,4,296800
-118.34,33.99,437,3.7344,179400
-118.34,33.99,497,3.825,183000
-118.35,34,1063,6.939,372000
-118.6,34.13,5452,9.1232,472000
-118.58,34.12,324,6.4018,500001
-118.59,34.11,1054,6.4504,407000
-118.6,34.09,960,7.6091,438500
-118.6,34.08,399,6.91,380000
-118.6,34.07,149,4.625,433300
-118.69,34.08,117,9.7646,500001
-118.66,34.1,907,10.076,500001
-118.63,34.11,1521,5.8735,448100
-118.67,34.16,6214,9.1228,500001
-118.68,34.08,55,3.9934,500001
-118.68,34.13,3029,6.7273,500001
-118.76,34.13,2030,6.5571,500001
-118.75,34.1,857,4.5333,377300
-118.72,34.14,9873,5.4032,318500
-118.78,34.16,12873,8.0137,399200
-118.8,34.15,647,6.8474,356700
-118.75,34.17,1228,5.3749,346100
-118.84,34.11,2484,5.8788,500001
-118.82,34.14,4054,6.9935,385500
-118.79,34.14,1143,5.8548,500001
-118.74,34.05,2782,7.9184,500001
-118.86,34.07,970,8.0144,500001
-118.88,34.02,5175,7.7848,500001
-118.85,34.04,1509,8.4476,500001
-118.78,34.05,487,6.83,500001
-118.58,34.06,1560,8.8666,500001
-118.6,34.02,606,8.4331,500001
-118.62,34.06,1530,7.4001,500001
-118.66,34.02,2750,8.7364,500001
-117.76,34.71,1694,2.9541,106700
-117.84,34.63,4614,4.002,115100
-117.78,34.58,6163,3.8803,120000
-117.96,34.71,1733,3.46,123900
-118.09,34.74,797,2.4348,104800
-118.06,34.71,1228,2.5764,150000
-118.09,34.68,10493,4.0211,144000
-118.11,34.68,3489,5.3267,140100
-118.12,34.69,1219,4.6417,125700
-118.12,34.68,2439,4.6629,131500
-118.13,34.69,1269,2.75,96800
-118.13,34.68,347,4.025,102600
-118.1,34.65,425,2.67,187500
-118.09,34.71,2602,2.4012,159400
-118.1,34.7,4562,4.9806,141100
-118.09,34.7,1543,2.8548,138500
-118.1,34.71,1524,2.415,137500
-118.12,34.71,2789,2.5179,104000
-118.12,34.71,14,1.125,225000
-118.12,34.7,2833,4.3229,130000
-118.13,34.7,1078,1.1296,93800
-118.13,34.69,1986,3.682,108800
-118.12,34.69,1580,3.7804,113500
-118.14,34.68,1337,2.4432,101100
-118.14,34.69,1108,3.4327,100300
-118.14,34.68,1447,4.2679,119600
-118.14,34.68,775,4.5455,126500
-118.16,34.68,1571,2.5902,85400
-118.15,34.69,712,3.25,107500
-118.16,34.68,2240,3.7807,110900
-118.15,34.67,6291,3.5732,146900
-118.14,34.65,551,4.6591,247200
-118.14,34.72,1057,4.625,118100
-118.16,34.71,2680,4.1719,117200
-118.15,34.71,709,3.5625,101400
-118.14,34.71,1482,2.8194,93000
-118.14,34.71,588,1.1917,86900
-118.15,34.71,842,2.5278,97700
-118.14,34.7,678,2.0182,98400
-118.14,34.7,1071,1.2532,102100
-118.15,34.7,1192,3.9615,116300
-118.16,34.7,1365,4.8787,127700
-118.16,34.69,1974,3.9028,126800
-118.14,34.69,708,3.2699,100000
-118.14,34.69,696,2.1167,94900
-118.28,34.76,1817,4.7875,163600
-118.19,34.77,704,2.1979,146400
-118.2,34.69,7694,4.875,163400
-118.17,34.69,2188,4.1667,171900
-118.17,34.68,2288,6.6772,185600
-118.19,34.67,5731,5.0285,167900
-118.17,34.67,3723,4.5659,140300
-118.19,34.65,913,3.9963,126800
-118.17,34.66,731,5.7049,173200
-118.22,34.67,1162,4.3636,179700
-118.23,34.66,1059,3.6382,138200
-118.22,34.66,1867,4.9,152400
-118.21,34.65,2313,3.0441,140100
-118.23,34.65,766,3.5673,136300
-118.27,34.68,314,3.2125,185400
-118.29,34.65,2837,3.3173,218400
-118.32,34.62,884,4.8409,264900
-118.38,34.58,913,4.3456,148900
-118.61,34.73,1558,5.0839,156700
-118.4,34.7,2164,4.2941,151600
-117.92,34.63,53,1.4091,137500
-117.92,34.59,485,2.7396,125600
-117.93,34.57,3569,3.1946,132700
-117.9,34.53,2169,3.9766,135800
-117.96,34.53,1681,3.8594,141000
-117.98,34.53,1492,4.0945,135700
-118.09,34.63,1239,1.9722,99200
-118.02,34.62,261,2.1413,96900
-118.18,34.63,1677,4.1573,228100
-118.17,34.61,978,7.1381,292200
-118.16,34.6,4098,6.4865,204400
-118.12,34.6,1459,2.3958,94500
-118.15,34.59,1067,3.7344,111400
-118.16,34.6,3123,4.9904,154100
-118.21,34.56,1048,4.7097,262100
-118.22,34.63,5839,5.3799,222400
-118.21,34.64,1273,5.9508,181100
-118.12,34.58,1949,2.0547,102600
-118.13,34.58,1746,3.7464,113500
-118.14,34.57,4892,3.7636,167600
-118.12,34.56,3427,3.9936,148500
-118.1,34.58,774,3.275,103500
-118.1,34.58,1517,2.6658,106900
-118.1,34.57,11973,3.3086,138100
-118.09,34.57,4970,4.5266,142900
-118.08,34.58,631,4.1719,146600
-118.07,34.58,1929,4.0147,107400
-118.06,34.58,899,3.86,109300
-118.08,34.58,2169,3.0101,116300
-118.07,34.56,5871,4.2329,145500
-118.08,34.56,2846,4.5615,137200
-118.03,34.58,4546,4.0729,154300
-118.02,34.57,5391,5.083,151300
-118.01,34.55,1368,4.071,137400
-118.08,34.55,8152,4.5237,141800
-118.07,34.51,1236,4.8667,239900
-118.37,34.43,8721,5.9507,225200
-118.4,34.41,1573,10.0285,500001
-118.35,34.52,1710,5.9171,333300
-118.22,34.52,2298,6.5538,311600
-118.26,34.5,2275,4.7778,340400
-118.27,34.46,1119,4.7437,294000
-118.13,34.44,1773,4.8295,319100
-117.89,34.49,1502,3.7043,150800
-117.96,34.48,806,4.5769,159400
-117.79,34.45,1355,3.2765,165000
-118.46,34.4,10475,4.542,195300
-118.5,34.45,689,6.0097,220200
-118.5,34.52,3032,5.9263,251800
-118.48,34.47,29,3.375,187500
-118.5,34.46,4956,5.5061,239400
-118.52,34.44,519,5.3209,185000
-118.53,34.44,1356,5.1163,233200
-118.53,34.45,508,5.2374,185500
-118.53,34.44,650,6.0398,217800
-118.52,34.46,7270,6.1281,236200
-118.53,34.45,3002,5.5981,220100
-118.51,34.43,3733,6.1082,253700
-118.46,34.42,1884,4.7007,169500
-118.44,34.5,1355,8.1344,359000
-118.45,34.44,7030,4.6861,187900
-118.49,34.43,4453,5.4829,199600
-118.49,34.42,2082,4.4107,213400
-118.48,34.42,728,5.0166,229000
-118.47,34.42,530,3.038,238500
-118.47,34.42,1763,5.2887,183000
-118.43,34.42,1799,6.2971,218300
-118.43,34.43,9842,4.2037,194600
-118.55,34.44,7087,6.3277,237700
-118.56,34.42,233,1.9667,450000
-118.61,34.59,2062,4.0579,167100
-118.7,34.53,7158,5.4284,236300
-118.66,34.43,1556,3.775,155000
-118.59,34.47,8733,4.2391,154600
-118.61,34.31,868,5.0151,285200
-118.52,34.39,3384,3.6625,228100
-118.53,34.38,2305,3.227,136100
-118.54,34.38,1044,6.8299,262100
-118.52,34.4,4768,5.305,311200
-118.53,34.37,1342,3.9118,333700
-118.54,34.37,917,7.6059,323700
-118.52,34.36,2024,5.8703,500001
-118.55,34.37,3331,6.776,278100
-118.56,34.37,1984,4.8536,202600
-118.55,34.41,9936,5.8602,265100
-118.55,34.38,2803,6.3002,282900
-118.56,34.41,6902,5.6798,320900
-118.55,34.39,3789,6.8419,323300
-118.61,34.38,1787,6.6916,329500
-117.86,34.24,628,4.1932,14999
-118.12,34.23,147,3.9583,162500
-118.35,34.32,54,1.9875,191700
-118.38,34.3,903,4.1125,183000
-118.29,34.36,275,4.5491,375000
-119.53,37.34,571,2.3482,179500
-119.51,37.32,88,3.5893,214300
-119.56,37.29,798,3.0924,114600
-119.45,37.21,1603,2.9449,95600
-119.65,37.09,707,3.55,106300
-119.59,37.39,1164,3.5446,106500
-119.66,37.39,1003,2.7813,124100
-119.68,37.35,925,3.1326,119800
-119.72,37.38,989,2.6071,103700
-119.65,37.32,820,2.3565,122300
-119.64,37.31,1267,2.8393,104400
-119.6,37.29,712,2.625,137500
-119.62,37.33,1268,3.0224,147800
-119.91,37.23,1042,3.625,94400
-119.85,37.1,413,3.375,80700
-119.68,37.19,1508,2.8167,96100
-119.77,37.19,2383,4.1099,113600
-119.67,37.27,2284,2.7413,123100
-120.31,37.11,985,2.4054,112500
-120.35,37.04,858,2.9306,46300
-120.25,37.04,1006,3.2868,91700
-120.16,37.12,1261,1.9073,79200
-120.27,37.11,674,2.6694,75900
-120.25,37.11,1285,1.5319,50500
-120.26,37.11,627,1.2794,50700
-120.27,37.12,597,1.7279,52300
-120.27,37.12,639,1.9464,57000
-120.27,37.12,1580,2.9861,81500
-120.26,37.13,648,2.0278,58800
-120.43,36.99,673,2.9688,63800
-120.29,36.88,943,2.4219,83900
-120.06,36.95,454,2.125,61900
-120.06,36.94,700,2.2375,64300
-120.04,36.93,2074,2.6941,63300
-120.05,36.95,1339,2.2527,65200
-120.21,36.98,861,2.6012,92200
-120.16,36.96,393,3,156300
-120.11,36.96,1624,3.8952,95300
-120.08,37.06,213,1.9063,95800
-120.09,37,2374,3.4598,74600
-120.06,37.02,3840,3.5258,84900
-119.94,37.04,766,3.125,88500
-120.09,37.02,1057,3.7143,81600
-119.95,36.96,1327,2.6087,96000
-120.02,36.95,1976,1.8431,53900
-119.9,36.94,1360,4.277,98500
-119.85,36.97,1607,4.475,102400
-119.88,36.93,1590,4.5347,101200
-119.87,36.93,702,4.3625,111800
-120.07,36.98,1399,2.5388,59600
-120.06,36.98,1724,1.4712,60400
-120.05,36.98,2463,2.5288,61800
-120.05,36.97,983,1.8444,47100
-120.06,36.97,1220,1.625,52800
-120.07,36.97,1564,1.5662,48000
-120.07,36.96,557,3.6181,96500
-120.08,36.97,1458,3.8257,94200
-120.1,36.96,910,4.8187,90900
-120.09,36.95,1425,4.1544,119400
-120.08,36.96,954,3.1136,73800
-120.08,36.95,476,2.4196,70700
-120.07,36.97,587,1.6071,55000
-120.06,36.97,1208,1.4044,61700
-120.05,36.96,1092,1.4267,52300
-120.05,36.95,913,1.4,52500
-120.06,36.96,723,1.6534,61400
-120.07,36.96,471,2.2898,66100
-120.07,36.96,549,1.4511,65200
-120.04,36.97,1845,1.8973,51600
-120.04,36.96,2091,1.3713,51800
-120.04,36.95,1334,1.3594,48300
-119.98,36.9,820,2.5833,62300
-119.81,36.92,2047,4.665,121300
-119.98,36.86,1933,3.0234,65000
-120.13,36.87,1765,2.234,61700
-122.49,38.1,491,4.9286,307000
-122.54,38.14,1659,7.5412,392100
-122.55,38.1,2341,5.0029,255600
-122.62,38.15,1127,6.4092,334900
-122.59,38.13,601,5.3755,290900
-122.58,38.15,682,7.5,423200
-122.57,38.11,1583,3.1981,215300
-122.57,38.11,1706,3.4705,228600
-122.59,38.12,3445,6.0132,287900
-122.58,38.12,1912,4.9286,309500
-122.6,38.11,873,3.8068,201600
-122.6,38.11,3594,5.3962,301500
-122.65,38.11,1968,5.5524,279200
-122.61,38.09,2311,6.9081,368700
-122.58,38.1,5600,4.6463,276300
-122.58,38.08,4406,5.615,285600
-122.55,38.07,555,6.7232,345000
-122.56,38.09,4684,4.1705,209800
-122.56,38.06,6109,5.0965,295300
-122.55,38.07,1894,3.0573,350800
-122.41,38.07,1812,6.0433,435900
-122.51,38.06,5162,3.0742,118800
-122.53,38.01,472,3.4432,67500
-122.44,38.03,2146,4.1289,179200
-122.45,38.01,2196,4.3182,252700
-122.53,38.01,1318,5.4781,310900
-122.51,38,1157,3.9519,274200
-122.49,38,19,7.7197,400000
-122.55,38.03,3063,6.0902,293200
-122.57,38.03,911,6.5253,387700
-122.56,38.03,815,6.5249,324800
-122.59,38.04,1238,8.3646,397300
-122.57,38.02,3798,5.6512,314000
-122.56,38.01,840,4.6,239500
-122.55,38.02,1928,6.4978,361500
-122.55,38.01,1657,6.3314,342200
-122.54,38,1694,3.18,277000
-122.55,38,1395,3.9265,301100
-122.54,37.99,818,7.3521,444000
-122.52,37.98,2962,2.8903,324200
-122.54,37.98,607,5.5083,371900
-122.55,37.99,1398,4.8993,319900
-122.53,37.98,810,8.5759,500001
-122.55,37.98,1581,3.293,337500
-122.51,37.99,1541,5.5791,433300
-122.51,37.98,1830,6.0762,487800
-122.51,37.97,2100,3.2462,329400
-122.47,37.99,2468,7.494,439200
-122.46,37.98,427,12.0933,500001
-122.49,37.99,1916,6.994,420800
-122.49,37.98,460,6.4271,451700
-122.53,37.97,228,1.9063,200000
-122.53,37.97,700,2.5125,270800
-122.53,37.97,1831,2.6036,287500
-122.54,37.97,1833,5.6263,352100
-122.52,37.97,265,2.75,231300
-122.51,37.96,1574,3.6863,263800
-122.52,37.96,818,5.2818,331000
-122.53,37.97,621,3.5588,268800
-122.52,37.95,179,6.2862,500001
-122.53,37.96,413,3.9917,290800
-122.47,37.95,1986,3.9712,187500
-122.5,37.96,45,6.1359,212500
-122.5,37.97,5917,2.7273,187500
-122.64,38.01,678,5.5789,292000
-122.64,38.01,551,3.7321,266700
-122.68,38.01,825,4.2011,255400
-122.7,38.03,624,4.1379,309100
-122.65,38.01,708,5.0766,305400
-122.59,37.97,1872,4.5625,275200
-122.61,37.99,3108,4.4375,289600
-122.62,37.97,150,7.7006,316700
-122.59,37.99,1899,4.1659,302000
-122.6,38,1100,4.1098,246600
-122.59,38.01,3450,6.1724,414300
-122.57,37.99,926,4.9674,320100
-122.57,37.99,2466,4.1711,336900
-122.57,37.98,1178,4.625,355000
-122.58,37.98,1553,4.6905,316300
-122.58,37.98,467,4.9615,292200
-122.56,37.98,1111,4.8056,345700
-122.56,37.97,735,4.6944,398900
-122.57,37.97,2177,3.5055,382100
-122.55,37.97,731,7.1155,500001
-122.57,37.96,1449,9.1834,500001
-122.56,37.95,933,6.1444,500001
-122.56,37.94,653,10.6272,500001
-122.64,37.96,151,9.5551,500001
-122.54,37.96,596,10.129,500001
-122.54,37.96,996,4.3083,500001
-122.54,37.95,971,5.697,435700
-122.52,37.95,1675,7.8904,468800
-122.53,37.95,2980,3.5838,271300
-122.53,37.96,1549,8.3935,470500
-122.53,37.93,887,6.6125,393200
-122.54,37.93,970,5.5385,431800
-122.54,37.94,1519,4.4081,435200
-122.54,37.94,1550,5.1834,405500
-122.52,37.94,600,5.9582,500001
-122.53,37.94,384,4.7344,200000
-122.52,37.93,1219,5.0779,333900
-122.51,37.92,1022,3.7647,375000
-122.52,37.92,163,14.5833,500001
-122.53,37.92,723,5.5379,410500
-122.53,37.93,648,4.125,310300
-122.53,37.92,608,3.875,390800
-122.52,37.92,334,5.8509,317800
-122.5,37.92,1013,6.1632,349200
-122.5,37.92,974,5.5926,300900
-122.49,37.92,849,6.2953,386200
-122.51,37.91,203,6.641,310000
-122.48,37.93,1385,3.6731,318000
-122.46,37.88,812,8.8386,500001
-122.47,37.87,1315,11.5706,500001
-122.45,37.91,935,10.0791,500001
-122.5,37.91,2755,5.4851,441100
-122.49,37.89,541,6.0238,500001
-122.47,37.89,3895,7.2905,500001
-122.45,37.9,1292,8.4888,500001
-122.5,37.88,2100,4.7475,474600
-122.51,37.89,1233,3.4485,458300
-122.53,37.91,999,7.9892,500001
-122.53,37.9,1232,3.8839,327200
-122.54,37.9,937,4.4375,370000
-122.54,37.91,1159,5.6302,489000
-122.55,37.92,859,6.1085,500001
-122.52,37.91,1818,5.5951,402900
-122.52,37.89,1640,3.9531,417600
-122.52,37.9,689,4.4239,267100
-122.54,37.9,1091,3.7813,389200
-122.55,37.9,503,7.9606,453400
-122.56,37.9,641,8.634,463500
-122.56,37.91,755,7.1924,500001
-122.56,37.92,721,8.9248,500001
-122.55,37.91,567,3.2794,460000
-122.53,37.88,1913,6.8742,413100
-122.54,37.88,1775,6.7809,414400
-122.53,37.87,658,7.9977,400000
-122.53,37.88,1064,4.4583,308600
-122.56,37.9,562,6.7546,402400
-122.54,37.89,1907,6.1275,424400
-122.53,37.89,1596,5.9073,400400
-122.56,37.9,75,5.1292,362500
-122.51,37.87,1949,2.862,258400
-122.47,37.85,881,2.9145,140400
-122.5,37.87,1650,6.3066,346100
-122.49,37.86,969,6.7669,500001
-122.49,37.86,809,4.5398,442000
-122.48,37.86,1177,6.2113,500001
-122.48,37.85,2096,6.4752,500001
-122.49,37.85,63,12.2547,500001
-122.52,37.88,88,3.8068,275000
-122.62,37.85,358,6.8198,493800
-122.53,37.86,628,3.75,478600
-122.66,37.93,553,4.1792,350000
-122.71,37.88,599,4.3125,495800
-122.69,37.91,629,4.3194,238700
-122.71,37.9,437,3.115,242600
-122.86,38.1,691,4.3125,261500
-122.84,38.07,701,3.8269,270700
-122.93,38.02,628,3.5469,200000
-122.68,38.07,510,5.6305,430000
-122.9,38.28,627,2.3482,163500
-122.96,38.26,308,3.1429,240900
-122.81,38.08,815,3.4609,238800
-122.8,38.18,957,3.625,253100
-120.19,37.53,706,1.7614,71300
-120.02,37.57,909,2.7188,113100
-119.99,37.51,1011,1.398,103800
-119.95,37.47,600,1.5,91500
-119.98,37.43,1236,2.5551,105000
-120.07,37.34,762,1.75,87500
-120.31,37.64,890,3,120800
-120.15,37.69,369,2.875,70200
-120.02,37.72,990,2.3818,88100
-119.81,37.67,79,3.8333,93800
-119.82,37.57,643,2.662,92400
-119.9,37.49,920,3,112000
-119.84,37.48,1087,2.5,104200
-119.8,37.5,406,3.1771,121900
-119.72,37.46,750,2.875,96000
-119.85,37.39,1153,2.753,111100
-119.55,37.75,1500,3.5391,55900
-119.64,37.61,291,2.6838,164600
-123.15,39.74,281,2.9306,70000
-123.24,39.81,746,1.7788,57900
-123.23,39.77,991,1.2281,60300
-123.47,39.8,863,2.3571,79200
-123.71,39.88,656,1.4952,69800
-123.84,39.83,515,1.5278,145800
-123.58,39.66,887,2.2429,100000
-123.5,39.67,1122,2.1793,71500
-123.64,39.45,1908,3.0433,140700
-123.79,39.5,588,2.325,157300
-123.8,39.47,1202,2.7857,150300
-123.73,39.44,380,2.7,165000
-123.84,39.46,552,2.5192,110400
-123.8,39.46,698,2.9243,131600
-123.8,39.44,754,1.9213,95000
-123.79,39.44,1201,3.5,113300
-123.8,39.44,1019,1.9208,93600
-123.79,39.44,761,2.7813,105800
-123.79,39.44,1177,3.2171,116200
